student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
144616,27,Male,Business,6.1,1.3,3.8,Yes,96.5,8.5,Good,4,Master,Low,8.2,No,4.0,4,4.3,No,4,11.9,Library,No,High,3,6,9,Kinesthetic,9.1,100
144617,20,Other,Psychology,7.7,2.3,1.1,No,61.6,7.0,Good,7,Some College,Low,7.3,No,4.0,3,1,No,2,11.5,Co-Learning Group,No,Medium,2,4,10,Reading,1.4,100
144618,23,Female,Psychology,6.0,2.5,0.4,No,46.9,8.8,Poor,5,Some College,Low,5.7,Yes,4.0,4,4.3,No,4,9.7,Co-Learning Group,No,Low,6,10,5,Kinesthetic,1.2,100
144619,25,Female,Computer Science,3.5186484422056097,3.5,1.4,Yes,85.9,7.8,Poor,3,Bachelor,Low,8.8,Yes,3.34,8,4.3,No,3,8.6,Co-Learning Group,No,Low,5,7,8,Reading,6.6,94
144620,23,Male,Biology,2.4,1.2,2.2,No,54.5,4.7,Poor,3,High School,High,8.7,No,4.0,8,6.8,No,5,6.7,Quiet Room,No,High,5,7,8,Kinesthetic,2.6,99
144621,19,Other,Business,9.2,0.6,0.6,No,94.4,6.3,Fair,0,Master,High,5.2,No,4.0,5,6.8,No,2,11.5,Library,No,High,2,9,6,Visual,7.9,96
144622,20,Other,Psychology,3.0,0.5,1.9,Yes,43.1,8.9,Good,1,Master,Low,4.5,Yes,4.0,8,6.4,No,0,7.1,Co-Learning Group,No,High,2,1,10,Visual,2.0,100
144623,24,Male,Psychology,5.2,0.5,3.7,Yes,77.1,7.0,Poor,7,Some College,High,6.4,No,3.63,5,8.1,No,0,10.5,Quiet Room,Yes,High,5,6,9,Auditory,9.1,95
144624,18,Other,Computer Science,6.135228244373183,3.2,1.9,Yes,41.4,6.8,Poor,1,Some College,Low,7.3,Yes,3.26,7,4.8,No,0,11.6,Library,Yes,Medium,6,1,10,Kinesthetic,7.7,77
144625,18,Other,Computer Science,2.6553754061521437,0.1,2.6,No,86.2,10.0,Good,7,PhD,Medium,3.3,No,4.0,5,5.8,No,1,5.9,Quiet Room,No,Low,2,3,10,Kinesthetic,7.1,97
144626,19,Female,Engineering,4.4,4.8,3.4,Yes,41.0,8.1,Good,3,PhD,Medium,6.0,Yes,3.72,8,5.9,No,4,14.4,Library,No,High,2,5,10,Auditory,1.4,92
144627,21,Female,Business,4.5,1.0,3.5,No,56.6,9.1,Good,5,Some College,Low,7.3,No,4.0,8,5.2,No,5,10.3,Dorm,Yes,High,7,8,7,Auditory,2.9,99
144628,25,Other,Arts,6.1,1.7,1.2,Yes,68.6,8.9,Good,0,High School,High,3.0999999999999996,No,3.12,2,7.3,No,1,10.8,Co-Learning Group,No,Low,8,8,7,Reading,5.7,78
144629,16,Male,Business,4.9,1.0,3.5,Yes,79.9,5.9,Good,1,Some College,High,5.6,No,3.23,3,4.8,No,3,11.0,Cafe,Yes,High,6,9,6,Auditory,2.7,80
144630,24,Other,Engineering,3.7,3.8,1.5,Yes,78.3,8.1,Good,0,Master,Medium,8.8,No,3.38,7,2.7,No,2,10.0,Quiet Room,No,High,7,4,10,Auditory,5.3,82
144631,28,Male,Arts,2.7,4.8,3.8,Yes,58.1,10.3,Fair,6,Bachelor,Medium,5.4,No,4.0,5,6.2,No,5,13.0,Cafe,No,High,10,10,5,Kinesthetic,9.8,95
144632,23,Female,Engineering,3.9,3.6,3.1,No,98.6,6.0,Fair,1,Bachelor,High,9.2,Yes,2.86,3,3.8,No,3,10.8,Co-Learning Group,No,Low,8,7,8,Auditory,7.5,77
144633,26,Female,Business,5.2,0.4,2.9,No,73.6,5.8,Fair,7,High School,Medium,3.2,No,3.2,7,7.1,No,2,8.6,Dorm,Yes,High,10,3,10,Reading,5.7,75
144634,28,Other,Arts,6.5,2.2,1.1,No,91.8,6.2,Good,4,Some College,High,6.0,Yes,3.96,5,7.3,No,0,11.2,Dorm,Yes,Medium,6,2,10,Auditory,8.3,100
144635,21,Other,Psychology,0.6,2.4,0.0,No,71.8,10.1,Fair,0,Bachelor,High,6.5,No,3.4,3,1,No,1,3.0,Cafe,Yes,High,3,10,5,Reading,9.8,88
144636,22,Male,Psychology,2.2,1.3,0.9,Yes,70.2,6.7,Poor,5,Bachelor,Medium,10,No,3.52,3,5.9,No,1,4.8,Library,No,Medium,8,5,10,Reading,3.1,88
144637,26,Male,Biology,3.5,3.6,1.7,Yes,43.3,4,Fair,7,Master,Medium,8.9,Yes,3.91,8,7.2,No,2,10.6,Dorm,No,High,2,2,10,Reading,6.5,100
144638,23,Female,Biology,5.7,4.0,0.7,No,43.0,5.4,Good,1,PhD,Low,8.5,Yes,4.0,8,2.4,No,5,11.5,Dorm,No,High,6,5,10,Reading,8.2,97
144639,28,Female,Business,8.0,0.2,1.3,No,75.2,9.3,Good,3,High School,Low,7.3,Yes,4.0,1,6.5,No,4,11.5,Quiet Room,No,Medium,1,3,10,Kinesthetic,4.2,100
144640,23,Other,Arts,2.6,1.1,0.0,No,89.6,9.7,Fair,5,High School,High,9.5,No,3.54,1,6.3,No,1,4.6,Library,No,Low,3,5,10,Kinesthetic,1.3,89
144641,19,Other,Business,3.7,2.8,1.1,Yes,73.1,4.7,Good,6,PhD,Medium,8.0,No,4.0,3,3.9,No,3,9.5,Cafe,No,High,4,6,9,Reading,2.4,100
144642,19,Other,Computer Science,4.487126465636177,4.2,1.0,Yes,72.0,8.8,Good,5,Master,Medium,6.8,Yes,4.0,7,2.3,No,1,11.5,Quiet Room,Yes,Medium,1,2,10,Auditory,4.9,98
144643,28,Female,Psychology,3.1,4.3,1.0,No,50.3,7.9,Good,6,Master,Low,7.6,No,4.0,6,5.9,No,5,9.3,Quiet Room,No,Medium,1,10,5,Reading,5.0,97
144644,23,Female,Psychology,5.0,3.2,3.5,No,67.9,5.3,Good,5,Master,Medium,7.300000000000001,No,3.25,4,7.8,No,1,13.0,Quiet Room,No,High,10,2,10,Kinesthetic,7.3,77
144645,23,Female,Arts,3.7,4.1,2.7,Yes,79.5,9.5,Fair,6,High School,Medium,6.7,Yes,3.03,5,3.0,No,5,10.7,Cafe,No,Low,4,4,10,Auditory,2.0,79
144646,23,Female,Psychology,3.8,4.6,2.3,Yes,75.1,7.8,Good,6,Some College,High,9.7,No,4.0,5,6.2,No,4,12.6,Cafe,No,Medium,4,6,9,Reading,7.0,100
144647,26,Male,Biology,2.2,2.1,0.3,No,68.5,5.9,Fair,6,PhD,High,8.2,No,4.0,1,4.4,No,2,5.5,Quiet Room,No,High,2,9,6,Visual,3.9,100
144648,27,Other,Computer Science,2.745802086738048,2.6,3.0,Yes,96.1,8.9,Good,5,PhD,Medium,6.1,No,4.0,7,7.3,No,3,9.0,Library,Yes,High,3,9,6,Reading,3.1,97
144649,27,Male,Biology,6.6,3.4,2.5,Yes,96.3,7.5,Poor,5,High School,Low,6.5,Yes,4.0,4,6.7,No,4,13.1,Library,Yes,High,1,1,10,Auditory,5.1,100
144650,24,Other,Biology,6.1,0.3,0.3,No,65.7,8.8,Good,6,Some College,Low,7.3,Yes,4.0,2,1.9,No,1,8.6,Library,Yes,Low,2,2,10,Visual,7.0,98
144651,17,Female,Arts,2.8,1.8,1.6,Yes,52.5,6.9,Poor,4,PhD,Low,7.800000000000001,No,3.1,4,7.6,No,0,8.0,Co-Learning Group,No,High,10,9,6,Auditory,4.0,77
144652,19,Female,Computer Science,5.764090994910983,1.3,3.0,Yes,45.8,7.2,Good,2,Bachelor,Medium,3.4000000000000004,Yes,4.0,7,8.5,No,4,12.0,Quiet Room,Yes,Medium,8,8,7,Reading,2.5,97
144653,26,Male,Business,4.8,2.0,1.3,Yes,70.4,8.2,Good,7,High School,Low,7.5,Yes,3.23,1,4.5,No,3,8.5,Co-Learning Group,No,Medium,9,2,10,Auditory,3.0,81
144654,28,Female,Biology,4.3,0.5,1.4,No,53.7,7.6,Fair,5,Bachelor,High,4.5,No,4.0,5,5.8,No,0,8.2,Library,Yes,Medium,10,9,6,Auditory,4.4,100
144655,21,Other,Engineering,1.8,0.3,3.8,No,86.3,7.0,Fair,2,Master,Low,9.2,No,2.89,1,4.6,No,5,5.9,Co-Learning Group,Yes,Low,2,8,7,Visual,9.0,65
144656,20,Other,Business,3.0,0.2,1.4,Yes,83.3,7.8,Good,4,Some College,Medium,5.0,Yes,3.36,6,4.5,No,0,6.0,Library,Yes,Low,9,8,7,Visual,8.0,80
144657,21,Female,Business,2.8,0.4,0.0,No,56.1,5.8,Fair,5,Master,Low,8.4,No,3.68,8,8.3,No,2,5.1,Quiet Room,No,High,10,6,9,Reading,5.3,95
144658,25,Female,Psychology,7.1,0.5,4.0,No,69.9,6.8,Poor,7,High School,Low,8.1,No,4.0,1,5.0,No,4,11.8,Cafe,Yes,Low,8,7,8,Kinesthetic,4.6,100
144659,22,Other,Computer Science,5.0286866694027985,4.0,3.2,No,73.4,5.3,Good,6,Bachelor,High,6.3,No,2.7,7,6.0,No,3,12.9,Dorm,No,High,6,7,8,Kinesthetic,9.6,62
144660,22,Female,Arts,2.4,1.2,2.0,Yes,43.4,7.2,Poor,3,Bachelor,High,7.6,No,3.79,7,4.0,No,1,5.8,Cafe,No,Low,3,10,5,Reading,9.0,100
144661,16,Female,Psychology,7.8,2.1,3.2,Yes,89.7,9.3,Good,2,Some College,Medium,9.0,Yes,2.95,5,5.6,No,3,14.7,Cafe,No,Medium,4,3,10,Visual,2.0,75
144662,20,Male,Business,3.4,0.3,0.4,Yes,58.4,7.3,Fair,7,Some College,Medium,10,No,3.32,4,6.2,No,1,5.1,Cafe,Yes,Medium,3,3,10,Reading,2.4,86
144663,21,Female,Business,5.8,4.1,2.6,Yes,53.4,6.3,Good,2,High School,Low,7.3,Yes,3.98,2,2.5,No,2,14.1,Quiet Room,Yes,Medium,8,8,7,Auditory,8.0,90
144664,28,Male,Computer Science,6.272675459694182,2.2,1.0,Yes,92.6,7.5,Fair,5,Some College,Medium,7.8,Yes,4.0,8,6.0,No,0,9.9,Quiet Room,No,High,2,4,10,Kinesthetic,7.4,100
144665,26,Other,Psychology,4.3,1.1,0.7,No,92.6,8.3,Fair,1,Some College,Medium,8.7,Yes,2.75,7,6.4,No,0,7.9,Quiet Room,No,Medium,2,2,10,Reading,1.8,73
144666,20,Other,Computer Science,6.411267305355446,2.2,1.4,No,87.2,7.6,Good,5,PhD,Medium,7.9,Yes,3.54,5,3.6,No,1,11.3,Cafe,No,High,2,3,10,Visual,3.3,83
144667,22,Male,Biology,0,4.2,0.6,No,74.3,7.7,Fair,5,Master,High,8.2,No,3.5,8,3.9,No,1,6.1,Quiet Room,Yes,High,3,7,8,Reading,6.3,87
144668,26,Female,Psychology,7.2,1.2,3.9,Yes,95.7,9.6,Good,1,Master,Low,9.5,Yes,3.54,8,4.4,No,2,13.1,Dorm,No,Low,4,2,10,Reading,1.4,88
144669,27,Male,Biology,2.0,3.0,3.0,No,99.2,8.6,Fair,7,PhD,Medium,7.9,Yes,3.41,4,3.6,No,1,8.3,Dorm,Yes,Medium,1,2,10,Visual,6.1,89
144670,28,Male,Biology,5.0,1.8,2.9,No,96.5,6.4,Fair,0,PhD,Low,9.1,No,3.76,8,6.3,No,5,9.8,Dorm,No,Low,10,9,6,Auditory,2.5,87
144671,25,Male,Arts,3.2,3.0,3.7,Yes,73.1,7.7,Fair,0,Some College,Low,6.3,Yes,2.82,6,6.9,No,2,10.6,Dorm,No,Low,7,10,5,Reading,6.5,76
144672,19,Female,Psychology,3.5,2.0,2.4,No,96.0,7.2,Poor,3,PhD,Medium,6.6,Yes,4.0,4,2.7,No,5,8.1,Dorm,No,Low,10,3,10,Auditory,3.4,100
144673,20,Male,Business,5.7,4.0,1.7,No,97.4,6.3,Good,7,PhD,Low,8.4,No,3.82,2,5.7,No,4,11.7,Cafe,No,Medium,7,2,10,Reading,8.9,92
144674,25,Female,Business,4.1,3.7,2.0,Yes,88.4,4.8,Good,4,Bachelor,Medium,5.1,No,3.76,6,6.3,No,5,10.7,Co-Learning Group,Yes,Low,9,8,7,Visual,6.5,94
144675,24,Female,Psychology,2.3,3.2,2.6,Yes,80.9,6.9,Good,3,Master,High,1,No,2.44,3,10,Yes,1,8.8,Quiet Room,Yes,High,6,2,10,Visual,3.2,68
144676,21,Other,Business,3.8,3.1,1.2,No,93.9,9.3,Good,4,Bachelor,Medium,6.8,No,4.0,3,5.4,No,3,9.1,Co-Learning Group,Yes,Medium,1,1,10,Visual,8.6,100
144677,16,Male,Computer Science,5.166102967332979,4.5,3.4,Yes,95.7,8.7,Good,2,Bachelor,High,9.8,Yes,4.0,3,3.7,No,5,14.5,Co-Learning Group,No,Medium,3,4,10,Reading,4.6,95
144678,24,Female,Psychology,0.8,1.6,3.2,Yes,94.0,9.0,Poor,4,High School,Low,6.3,Yes,2.73,5,6.5,No,3,6.5,Cafe,No,Medium,10,10,5,Auditory,9.9,61
144679,22,Other,Biology,4.6,0.7,2.0,No,70.6,7.0,Fair,6,High School,Low,9.4,No,3.78,7,3.7,No,1,8.8,Quiet Room,Yes,Low,6,9,6,Auditory,4.8,95
144680,16,Male,Business,4.9,3.1,1.2,Yes,94.1,10.3,Good,2,PhD,Low,9.7,Yes,4.0,6,4.2,No,3,11.0,Library,Yes,High,6,7,8,Auditory,5.0,96
144681,16,Female,Arts,2.8,3.2,3.9,No,62.1,8.7,Good,2,Master,Low,5.5,No,4.0,8,3.4,No,1,11.4,Dorm,Yes,Low,7,10,5,Auditory,8.0,100
144682,19,Female,Arts,3.2,3.8,2.3,Yes,47.1,5.5,Good,2,Master,Low,8.1,Yes,3.28,1,2.4,No,4,9.8,Co-Learning Group,Yes,Medium,3,1,10,Kinesthetic,6.8,84
144683,23,Other,Computer Science,4.995213166849361,3.4,2.6,No,70.9,4,Good,3,High School,High,5.0,No,4.0,1,7.2,No,3,11.3,Library,Yes,Low,1,9,6,Auditory,7.7,100
144684,24,Male,Biology,2.1,4.1,3.4,Yes,51.5,4.6,Fair,5,Some College,High,10,Yes,4.0,7,4.4,No,0,11.4,Library,Yes,Medium,4,10,5,Auditory,7.5,100
144685,23,Male,Business,5.2,2.2,0.2,Yes,78.8,6.7,Poor,3,High School,Low,6.7,Yes,3.05,6,8.1,No,1,8.2,Dorm,Yes,Low,1,5,10,Kinesthetic,9.0,78
144686,21,Other,Psychology,5.3,1.7,0.9,Yes,52.8,7.9,Good,5,High School,Medium,7.2,Yes,3.29,1,3.6,No,1,9.0,Library,No,Low,8,1,10,Kinesthetic,4.7,79
144687,25,Female,Business,1.7,2.3,1.8,Yes,87.2,4.2,Fair,2,Some College,Medium,6.8,No,3.47,8,6.7,No,2,6.9,Co-Learning Group,No,Medium,1,6,9,Auditory,9.2,85
144688,16,Female,Computer Science,6.572781671966057,2.9,1.0,Yes,76.2,6.5,Fair,6,PhD,High,9.1,No,4.0,5,4.3,No,4,12.0,Library,No,Low,7,8,7,Reading,5.7,100
144689,23,Female,Arts,8.1,3.7,1.8,No,61.9,9.1,Poor,0,Bachelor,High,6.5,Yes,4.0,3,6.8,No,4,15.4,Library,Yes,Medium,2,4,10,Visual,5.6,100
144690,21,Female,Arts,1.1,0.1,0.1,Yes,41.0,8.5,Poor,6,Bachelor,Low,8.7,No,4.0,4,7.7,No,1,2.9,Quiet Room,Yes,High,5,7,8,Visual,9.0,100
144691,21,Female,Computer Science,7.75951833685661,1.9,1.5,Yes,45.7,6.1,Good,5,Master,High,5.4,No,4.0,3,5.3,No,2,11.3,Quiet Room,No,Low,9,6,9,Reading,7.4,95
144692,25,Other,Psychology,3.5,3.3,2.5,Yes,49.1,8.0,Good,1,Bachelor,Low,10,No,3.62,7,6.2,No,2,10.9,Dorm,Yes,Low,1,1,10,Auditory,4.8,89
144693,25,Other,Psychology,5.5,1.4,3.4,No,72.6,8.8,Fair,2,Bachelor,Low,4.9,Yes,4.0,7,5.5,No,3,11.3,Cafe,No,High,5,2,10,Auditory,3.1,95
144694,19,Male,Biology,4.0,3.9,2.9,Yes,43.5,5.7,Poor,3,Some College,Medium,4.0,Yes,2.92,2,3.8,No,0,12.0,Co-Learning Group,Yes,High,10,4,10,Visual,8.0,72
144695,25,Female,Business,7.1,1.3,2.9,Yes,69.1,7.1,Good,7,PhD,High,5.4,No,4.0,6,6.5,No,4,12.4,Quiet Room,Yes,Low,2,9,6,Reading,7.1,100
144696,27,Other,Computer Science,5.635802309350586,1.0,0.7,Yes,92.6,6.9,Fair,1,Bachelor,Medium,7.1,No,4.0,1,5.3,No,3,7.5,Dorm,Yes,Low,3,10,5,Kinesthetic,5.3,100
144697,23,Male,Computer Science,7.789160920523048,0.0,2.3,Yes,83.9,6.4,Good,0,Bachelor,High,9.7,Yes,4.0,5,4.2,No,5,10.8,Co-Learning Group,Yes,Low,6,4,10,Visual,2.6,100
144698,25,Other,Business,2.9,4.5,2.3,No,46.9,4.4,Good,5,Some College,Medium,7.2,Yes,3.13,5,6.8,No,3,9.9,Cafe,No,Low,1,5,10,Kinesthetic,4.3,81
144699,28,Female,Psychology,7.6,3.4,1.6,No,81.5,5.0,Fair,4,Master,Medium,6.5,Yes,4.0,8,3.9,No,4,13.1,Dorm,Yes,Medium,8,7,8,Visual,3.8,100
144700,27,Other,Computer Science,4.368730506178664,2.3,0.7,Yes,64.3,7.9,Good,2,Master,High,9.6,Yes,3.93,8,5.3,No,0,9.0,Cafe,Yes,Medium,6,9,6,Kinesthetic,6.1,100
144701,17,Female,Engineering,5.2,0.2,3.6,No,84.2,9.0,Poor,6,PhD,Medium,10,No,3.86,1,7.3,No,2,10.8,Co-Learning Group,Yes,Medium,8,9,6,Reading,6.8,94
144702,28,Male,Arts,3.1,4.7,3.6,Yes,45.8,8.3,Good,2,PhD,High,6.7,Yes,4.0,5,7.7,No,4,12.1,Co-Learning Group,Yes,Low,8,10,5,Visual,8.1,100
144703,17,Male,Arts,3.7,4.0,1.5,Yes,58.8,7.2,Good,2,Master,High,4.3,Yes,3.21,8,1.9,No,5,10.5,Dorm,Yes,High,5,4,10,Auditory,9.7,78
144704,17,Female,Psychology,1.6,4.6,0.6,No,77.3,5.1,Good,3,Bachelor,Low,4.3,Yes,3.94,7,7.7,No,1,8.8,Cafe,No,Low,10,9,6,Auditory,6.5,99
144705,19,Male,Computer Science,5.6607218798552505,4.1,3.8,No,63.6,5.5,Fair,6,Master,Low,6.7,No,4.0,5,5.0,No,4,14.5,Dorm,No,Medium,5,9,6,Reading,2.3,100
144706,23,Female,Engineering,5.9,0.3,0.4,Yes,55.1,7.8,Good,2,Bachelor,Medium,5.2,No,4.0,8,4.3,No,1,6.8,Quiet Room,Yes,High,5,6,9,Kinesthetic,4.3,100
144707,26,Male,Psychology,6.0,3.2,3.7,Yes,85.1,7.8,Good,5,Master,High,6.5,Yes,3.88,8,3.8,No,3,14.6,Cafe,No,Medium,3,2,10,Reading,2.0,95
144708,22,Female,Arts,5.9,2.9,1.2,No,56.0,4.1,Fair,3,Bachelor,High,8.4,No,4.0,1,2.0,No,1,10.3,Library,Yes,Medium,3,1,10,Kinesthetic,5.4,96
144709,28,Male,Psychology,4.3,3.2,1.5,Yes,82.3,5.3,Fair,5,PhD,High,7.0,No,3.67,1,2.8,No,5,10.6,Co-Learning Group,Yes,Medium,5,6,9,Kinesthetic,1.6,93
144710,26,Other,Biology,4.6,3.9,0.3,No,84.3,7.2,Good,1,Some College,High,6.1,No,3.13,1,3.5,No,0,9.9,Dorm,Yes,Low,4,7,8,Kinesthetic,9.9,73
144711,16,Other,Biology,3.8,2.3,0.1,Yes,100.0,6.8,Good,7,PhD,Medium,6.3,No,4.0,4,3.9,No,5,7.4,Co-Learning Group,Yes,Low,6,10,5,Reading,6.8,100
144712,19,Female,Arts,4.6,0.5,2.4,Yes,43.7,7.2,Poor,6,High School,Medium,7.3,Yes,3.7,4,1,No,4,9.0,Dorm,Yes,Medium,5,2,10,Visual,8.1,89
144713,19,Other,Computer Science,5.8758738536630695,0.4,3.1,No,68.2,6.3,Good,1,Bachelor,High,8.7,Yes,4.0,4,6.5,No,1,10.6,Library,Yes,Medium,10,8,7,Visual,7.8,93
144714,19,Other,Biology,3.8,3.9,1.3,Yes,43.8,7.8,Fair,0,Master,Low,7.1,Yes,3.14,2,1,No,5,10.4,Cafe,No,Low,9,5,10,Kinesthetic,8.4,81
144715,18,Female,Biology,2.8,3.8,1.0,Yes,52.1,6.0,Good,3,Bachelor,Low,4.7,Yes,3.52,7,4.6,No,4,8.1,Cafe,No,Medium,8,4,10,Visual,8.2,82
144716,22,Other,Engineering,2.7,1.4,1.5,Yes,42.5,7.1,Good,2,Master,Medium,7.1,No,2.3,2,6.6,No,0,6.0,Dorm,No,Medium,2,7,8,Auditory,2.1,49
144717,16,Other,Engineering,3.9,2.7,2.7,Yes,52.9,5.7,Good,4,High School,Low,7.4,No,4.0,4,5.1,No,5,11.0,Cafe,Yes,Medium,2,1,10,Kinesthetic,6.0,100
144718,27,Other,Business,1.8,1.1,0.9,No,81.6,7.9,Fair,4,Bachelor,High,9.4,No,2.95,6,1,No,5,4.3,Quiet Room,No,Low,7,2,10,Visual,7.0,80
144719,22,Other,Engineering,1.2,0.0,0.9,Yes,82.8,8.6,Fair,6,Bachelor,Medium,8.3,No,4.0,8,4.0,No,3,2.9,Co-Learning Group,Yes,Low,7,8,7,Reading,3.7,90
144720,18,Female,Psychology,3.0,2.2,0.9,Yes,90.2,5.7,Poor,5,High School,High,9.0,Yes,4.0,8,6.5,No,4,7.9,Cafe,No,High,1,8,7,Kinesthetic,5.7,98
144721,25,Other,Psychology,4.3,3.1,0.3,Yes,74.1,6.2,Good,0,Bachelor,Low,7.2,Yes,3.09,3,6.1,No,3,8.8,Quiet Room,Yes,Medium,9,1,10,Kinesthetic,4.9,79
144722,16,Other,Psychology,3.1,3.0,0.7,Yes,67.8,8.4,Poor,0,Bachelor,Medium,7.6,Yes,3.79,7,3.6,No,0,7.4,Quiet Room,No,High,2,7,8,Reading,1.4,95
144723,28,Other,Business,5.3,0.3,2.4,Yes,69.9,5.8,Fair,2,Master,Low,10,No,3.15,1,4.1,No,1,9.5,Dorm,No,Low,9,8,7,Kinesthetic,7.5,78
144724,27,Other,Computer Science,0,3.3,2.5,No,70.0,6.6,Good,6,Some College,High,8.1,No,3.89,7,5.6,No,4,7.3,Library,Yes,Low,10,1,10,Visual,7.5,100
144725,17,Other,Biology,4.2,0.7,2.2,No,55.6,9.9,Good,0,Master,Low,9.4,Yes,4.0,4,1.8,No,5,8.5,Co-Learning Group,Yes,High,8,4,10,Visual,7.8,94
144726,23,Male,Psychology,2.3,1.2,2.9,No,51.7,7.0,Good,2,High School,High,5.7,Yes,3.89,3,3.1,No,2,7.1,Co-Learning Group,Yes,Low,10,9,6,Auditory,8.6,97
144727,22,Female,Psychology,6.5,2.2,1.9,Yes,53.3,8.6,Good,0,Master,Low,9.0,Yes,3.13,5,2.4,No,2,11.7,Dorm,No,Low,6,6,9,Kinesthetic,3.5,79
144728,18,Other,Business,4.8,1.8,0.8,No,54.6,5.9,Fair,1,PhD,Medium,4.1,Yes,3.08,5,7.7,No,4,8.0,Quiet Room,No,Medium,3,8,7,Auditory,4.2,74
144729,26,Female,Engineering,4.1,3.3,0.3,No,76.8,4,Good,2,Master,High,5.7,Yes,3.21,2,5.6,No,3,8.4,Library,No,Low,1,10,5,Kinesthetic,4.9,81
144730,20,Female,Computer Science,8.967463654299772,2.7,3.3,Yes,60.2,7.0,Poor,4,Master,Medium,10,Yes,4.0,2,5.1,No,2,16.8,Dorm,Yes,Low,2,1,10,Visual,2.2,100
144731,28,Male,Biology,5.0,4.4,3.1,No,90.0,9.9,Fair,0,Some College,Medium,7.7,Yes,4.0,4,5.6,No,3,12.7,Library,Yes,Low,5,6,9,Reading,7.1,98
144732,28,Female,Biology,2.5,0.7,1.5,Yes,85.0,8.0,Fair,5,High School,Medium,6.2,No,3.38,3,3.5,No,2,6.3,Quiet Room,Yes,High,3,5,10,Reading,4.2,90
144733,23,Female,Engineering,4.0,3.4,3.6,Yes,73.0,5.8,Good,1,Some College,High,4.8,No,3.24,6,7.9,No,5,11.2,Quiet Room,Yes,High,4,3,10,Reading,4.5,93
144734,25,Female,Computer Science,4.17840514856049,3.8,0.2,Yes,70.8,6.8,Fair,3,Some College,High,10,No,4.0,7,3.0,No,5,8.7,Co-Learning Group,Yes,Medium,3,9,6,Kinesthetic,1.1,99
144735,21,Female,Computer Science,1.9368613384386686,1.2,2.6,No,66.3,4.2,Good,7,High School,High,5.1,Yes,4.0,6,1,No,1,7.0,Quiet Room,No,Medium,6,7,8,Auditory,9.6,93
144736,18,Male,Arts,3.1,3.1,1.9,No,72.1,6.2,Fair,6,Some College,Medium,4.0,Yes,4.0,4,4.7,No,1,9.1,Library,Yes,High,4,6,9,Auditory,1.3,99
144737,26,Male,Arts,6.5,1.4,1.0,Yes,74.2,7.8,Good,5,PhD,High,3.3,Yes,4.0,6,4.5,No,3,9.1,Cafe,No,Low,6,4,10,Kinesthetic,1.9,98
144738,16,Female,Biology,2.9,2.1,2.0,Yes,80.8,6.7,Good,0,Master,Low,3.7,No,3.91,2,4.7,No,0,7.2,Dorm,Yes,High,1,3,10,Reading,9.6,96
144739,18,Male,Business,2.7,3.8,1.6,Yes,56.8,6.9,Good,0,Some College,High,3.5,Yes,2.83,5,9.1,No,2,8.8,Library,No,High,5,10,5,Reading,9.2,80
144740,21,Female,Biology,6.8,0.5,1.4,No,57.1,7.2,Good,2,PhD,Medium,5.0,Yes,4.0,1,4.0,No,0,9.5,Dorm,Yes,High,6,5,10,Kinesthetic,4.9,100
144741,27,Female,Arts,5.2,1.8,3.2,No,49.3,7.4,Good,0,High School,Medium,7.7,No,4.0,6,4.3,No,5,11.9,Co-Learning Group,Yes,Low,10,10,5,Kinesthetic,5.2,100
144742,23,Other,Computer Science,10.64987742117074,1.6,2.8,Yes,91.1,7.8,Good,7,Bachelor,Low,8.9,Yes,4.0,2,6.7,No,0,16.6,Library,No,High,10,4,10,Kinesthetic,4.0,100
144743,20,Female,Psychology,4.7,2.7,2.1,No,41.9,6.3,Good,6,High School,Medium,5.4,Yes,4.0,6,3.2,No,1,10.7,Co-Learning Group,Yes,High,8,10,5,Kinesthetic,5.2,100
144744,26,Female,Computer Science,2.744155664096221,1.2,1.1,Yes,43.0,7.6,Fair,5,High School,High,6.0,No,4.0,1,4.3,No,0,6.1,Quiet Room,No,Medium,5,5,10,Auditory,6.5,100
144745,28,Other,Biology,2.7,4.0,2.4,Yes,96.4,5.9,Fair,4,High School,Medium,6.2,Yes,3.61,7,7.3,No,5,9.6,Dorm,Yes,Medium,3,6,9,Kinesthetic,8.4,92
144746,18,Male,Biology,0.7,0.7,2.7,Yes,51.9,5.6,Poor,2,High School,Low,6.2,No,3.46,3,5.3,No,5,5.5,Quiet Room,Yes,High,1,6,9,Kinesthetic,4.6,89
144747,24,Female,Engineering,2.9,4.3,1.6,No,81.2,5.8,Fair,2,Bachelor,Low,2.7,Yes,4.0,4,4.2,No,0,10.5,Library,No,High,3,10,5,Visual,8.0,100
144748,17,Other,Business,5.5,3.4,2.9,No,62.3,4.1,Good,6,PhD,Low,6.1,Yes,3.11,4,8.2,No,1,12.9,Co-Learning Group,Yes,Medium,7,6,9,Reading,3.0,72
144749,20,Male,Biology,3.3,1.8,3.9,Yes,80.0,6.6,Good,6,Master,High,7.0,No,3.54,7,4.2,No,3,9.9,Cafe,Yes,Medium,9,5,10,Auditory,4.0,85
